ID	age	sex	n_babies	site	year	pop_size	weight
193	3	f	0	3	1987	123	2.140452586885765
197	1	f	0	3	1987	123	7.0108984968281884
200	6	f	1	1	1987	123	2.8620946117708947
201	0	f	1	2	1987	123	7.126033756911258
203	0	f	1	3	1987	123	6.1065398979494026
209	1	f	2	2	1987	123	5.407267060009144
224	6	f	1	1	1987	123	6.275912688986829
227	1	f	0	1	1987	123	6.189848248760778
232	4	f	1	2	1987	123	8.096699467192067
243	7	m	2	3	1987	123	0.7278401618621327
244	5	f	2	2	1987	123	4.901191795788776
257	4	m	0	2	1987	123	-3.574524552284897
267	5	f	0	3	1987	123	7.971851143454125
273	2	m	2	3	1987	123	-6.696893942245605
279	4	f	1	1	1987	123	5.044302773438517
286	5	f	2	2	1987	123	7.382211960733248
293	4	f	2	2	1987	123	5.52450942595386
294	6	f	1	3	1987	123	11.226843743790603
297	5	f	2	2	1987	123	0.9748490641487135
309	4	f	1	2	1987	123	6.346802503484649
320	0	f	1	2	1987	123	2.786338766655976
334	7	f	0	1	1987	123	3.3798477104167493
344	0	m	0	3	1987	123	-6.827956210644114
346	6	f	2	3	1987	123	2.659035146718248
349	5	f	1	3	1987	123	5.816561732189342
350	1	f	2	2	1987	123	-0.2736828117273081
353	3	m	0	3	1987	123	-5.562237071314024
356	1	f	1	1	1987	123	1.824122660111865
358	4	f	1	2	1987	123	5.496339033020293
368	3	f	1	2	1987	123	2.0393338093526836
387	1	m	2	2	1987	123	NA
391	2	m	2	3	1987	123	-8.171367463897225
394	1	m	0	3	1987	123	-5.312017434023566
401	4	f	2	1	1987	123	3.069376866728783
403	2	m	1	1	1987	123	-3.991036998167516
404	2	f	1	1	1987	123	3.631225357157224
410	4	m	2	2	1987	123	NA
411	5	m	0	3	1987	123	-1.4302547372754661
415	5	f	2	2	1987	123	6.0570098009119215
425	1	f	0	2	1987	123	6.997945872464845
433	5	m	0	1	1987	123	0.2153602765643623
437	6	m	1	3	1987	123	1.3635058556946429
443	0	m	0	1	1987	123	-5.083461434813455
445	7	f	2	3	1987	123	5.716012961523962
451	6	f	1	1	1987	123	8.17777985920528
458	4	m	0	3	1987	123	-1.7762851263114123
460	0	f	2	3	1987	123	1.3038352155691144
471	0	f	0	3	1987	123	0.4233507748077072
480	6	f	1	2	1987	123	NA
487	6	m	1	1	1987	123	NA
495	5	f	1	1	1987	123	2.155696311068137
500	4	m	1	1	1987	123	-2.188904962532289
502	3	m	1	3	1987	123	-1.9533731264577334
507	5	m	0	3	1987	123	-1.1596952247243828
515	7	f	0	1	1987	123	7.546739008166842
517	2	f	1	2	1987	123	7.201234386454705
523	4	f	0	1	1987	123	4.944769526570746
524	3	f	1	2	1987	123	3.632740212308028
534	2	f	2	1	1987	123	NA
537	7	m	1	1	1987	123	-3.9962344248655395
539	0	m	0	3	1987	123	NA
546	3	m	2	3	1987	123	-7.637500808342694
549	1	m	1	3	1987	123	-7.222447546974805
569	4	f	0	2	1987	123	4.222177965876933
573	3	m	0	1	1987	123	-3.9639089279439017
576	7	f	0	1	1987	123	2.9856353879240616
591	3	f	2	3	1987	123	6.262940266019678
592	1	f	0	1	1987	123	4.176685089644938
596	5	f	0	3	1987	123	4.244708020281354
598	2	f	2	2	1987	123	8.220738958196451
600	3	m	2	1	1987	123	0.3725812047335474
601	5	m	2	2	1987	123	-3.9211159850332233
612	0	m	2	3	1987	123	-5.6958097529450225
621	1	m	0	1	1987	123	-5.098623289979608
631	5	m	0	3	1987	123	-6.392700818146682
653	1	f	1	2	1987	123	5.3096047288788455
658	1	f	0	3	1987	123	7.205919763838695
659	0	f	2	3	1987	123	5.854637279886516
661	2	f	2	1	1987	123	5.143459139392287
671	7	f	1	1	1987	123	8.990190656147714
674	0	f	1	1	1987	123	2.0984501628665537
676	6	f	1	1	1987	123	7.100297905268451
701	5	f	0	2	1987	123	5.082686778302895
712	2	m	0	3	1987	123	-0.9583106265784649
723	6	f	0	3	1987	123	3.238559975668157
737	0	m	2	1	1987	123	-9.044636221978383
744	4	m	1	2	1987	123	-3.4538039858620246
749	4	f	0	2	1987	123	4.230583934843171
751	5	f	0	2	1987	123	5.060416772087849
763	5	m	0	3	1987	123	-4.804887380452947
764	4	f	2	2	1987	123	6.370405584560178
771	1	m	2	2	1987	123	-4.65109862524841
776	4	m	0	1	1987	123	-6.6101521786202895
778	6	m	0	1	1987	123	-3.579589458126001
800	2	f	0	1	1987	123	2.2634048635759094
803	2	m	2	3	1987	123	-3.3271648042581097
806	2	m	2	2	1987	123	-4.465037851890406
820	2	m	0	1	1987	123	-8.117995056197623
825	0	f	2	3	1987	123	1.3931098000663877
826	3	m	1	3	1987	123	-1.3556784429422928
833	0	f	0	1	1987	123	NA
838	5	m	1	1	1987	123	-1.1286459118905279
848	0	f	0	3	1987	123	2.3874629823793527
851	3	f	0	2	1987	123	5.586223952991367
854	0	m	0	1	1987	123	-8.65937240381399
861	0	m	0	1	1987	123	-4.7663165354047825
863	6	m	2	1	1987	123	-2.0105958896749234
875	2	m	1	1	1987	123	-6.281006272938536
877	4	f	1	3	1987	123	7.826724697820224
878	5	f	0	2	1987	123	2.1007682701250765
880	5	f	2	3	1987	123	5.252117507624172
883	6	m	0	3	1987	123	0.9405876028279392
886	2	f	2	1	1987	123	-3.207201735061448
890	3	m	0	1	1987	123	3.313966571555544
899	4	f	2	2	1987	123	10.105811794904223
3	4	f	0	1	1988	150	5.201819484082324
4	4	m	1	3	1988	150	-7.474934805329501
7	8	m	1	3	1988	150	-4.348596295547173
19	1	f	1	3	1988	150	3.763788809470504
34	4	m	1	3	1988	150	-8.89837813826455
37	0	m	0	3	1988	150	NA
42	2	m	0	1	1988	150	-1.197563455355548
45	0	m	2	1	1988	150	-8.644184678002382
48	5	m	0	2	1988	150	-5.23079752441094
49	6	m	1	1	1988	150	NA
54	2	m	0	1	1988	150	NA
59	8	f	2	3	1988	150	4.404620579801144
73	3	m	0	2	1988	150	-4.297907508215668
80	6	m	1	3	1988	150	NA
83	0	f	2	2	1988	150	2.7231923302027896
103	2	f	2	3	1988	150	3.567096698416941
108	1	m	1	3	1988	150	NA
109	7	f	2	3	1988	150	7.632322691969517
112	8	m	0	3	1988	150	-3.144650037961463
114	3	m	1	3	1988	150	-4.7196202202318895
122	3	f	2	2	1988	150	4.615225805233917
131	8	f	0	2	1988	150	10.001246334126945
137	2	f	1	1	1988	150	NA
140	5	m	1	3	1988	150	-5.5991033761296825
144	3	f	1	2	1988	150	5.892951896207498
145	7	m	1	2	1988	150	-6.269157508894678
149	1	m	0	2	1988	150	-8.067873836926255
150	8	m	0	3	1988	150	-7.015946765823502
167	1	m	1	3	1988	150	-7.055913444894587
168	3	m	1	3	1988	150	-1.993369824927735
170	8	f	1	2	1988	150	NA
174	2	m	0	3	1988	150	-4.593089653684741
186	3	m	0	2	1988	150	-6.77128151852829
187	3	m	2	1	1988	150	-5.6418594328974585
197	2	f	1	3	1988	150	7.046553570137575
200	7	f	0	1	1988	150	4.981221585649125
201	1	f	0	2	1988	150	6.320131944343683
203	1	f	0	3	1988	150	3.385518802309205
224	7	f	2	1	1988	150	5.949233143737511
227	2	f	2	1	1988	150	-0.5894126641328397
232	5	f	0	2	1988	150	6.88631473855045
243	8	m	2	3	1988	150	-5.645637487700814
244	6	f	0	2	1988	150	NA
257	5	m	2	2	1988	150	NA
267	6	f	1	3	1988	150	7.515972648503096
273	3	m	2	3	1988	150	-6.7274841860370005
279	5	f	0	1	1988	150	10.071672139203688
286	6	f	2	2	1988	150	10.117326203755333
293	5	f	2	2	1988	150	5.068404695257212
294	7	f	0	3	1988	150	9.898068968947127
297	6	f	1	2	1988	150	10.180769418719272
309	5	f	2	2	1988	150	9.35183590971208
334	8	f	1	1	1988	150	NA
344	1	m	0	3	1988	150	-9.133578083872715
346	7	f	2	3	1988	150	0.7140585372356056
349	6	f	0	3	1988	150	5.752991491209776
350	2	f	1	2	1988	150	8.608606076464644
353	4	m	0	3	1988	150	-2.8312820917026786
356	2	f	0	1	1988	150	4.386326469576886
359	0	f	2	3	1988	150	5.078674963746581
361	0	f	0	3	1988	150	-0.2532146897207785
368	4	f	0	2	1988	150	4.352991247693074
385	0	m	1	1	1988	150	-11.858595036167898
387	2	m	2	2	1988	150	NA
391	3	m	2	3	1988	150	-9.718533213505832
394	2	m	0	3	1988	150	NA
400	0	f	0	3	1988	150	2.6403309288472285
401	5	f	2	1	1988	150	6.941706617027398
403	3	m	2	1	1988	150	-5.368284140085946
404	3	f	0	1	1988	150	4.421159283734845
410	5	m	2	2	1988	150	-9.543039935379388
411	6	m	1	3	1988	150	-8.054330125271782
415	6	f	0	2	1988	150	10.550461991680761
425	2	f	0	2	1988	150	2.7298678463297423
433	6	m	0	1	1988	150	-4.442394332649938
436	0	m	2	2	1988	150	-5.660300533465322
437	7	m	1	3	1988	150	-3.903917670044997
443	1	m	1	1	1988	150	-11.882093016254846
445	8	f	1	3	1988	150	7.143148808759715
451	7	f	1	1	1988	150	4.619333955095158
458	5	m	1	3	1988	150	-5.936858757282564
460	1	f	1	3	1988	150	3.260726240644897
471	1	f	2	3	1988	150	1.5673592723161431
477	0	f	2	2	1988	150	-0.06353849644431409
480	7	f	0	2	1988	150	4.818644082405632
487	7	m	0	1	1988	150	-4.536497976272972
495	6	f	0	1	1988	150	8.14098528213054
500	5	m	2	1	1988	150	0.04826349700212819
502	4	m	1	3	1988	150	-5.223531260651467
507	6	m	1	3	1988	150	-0.547303328747363
515	8	f	0	1	1988	150	8.118381151235035
517	3	f	1	2	1988	150	5.771785159278995
523	5	f	1	1	1988	150	3.9302297318636414
524	4	f	2	2	1988	150	8.073091284191772
527	0	f	1	1	1988	150	6.623994162640878
532	0	m	1	2	1988	150	-3.371054590093931
534	3	f	1	1	1988	150	3.3379175554741947
537	8	m	1	1	1988	150	-7.721978248015138
539	1	m	0	3	1988	150	-7.882931373319773
546	4	m	1	3	1988	150	-5.4026542836218026
562	0	m	2	3	1988	150	-3.5095339172884903
569	5	f	2	2	1988	150	5.64058435931399
573	4	m	2	1	1988	150	-2.886431235269711
576	8	f	1	1	1988	150	8.738789851276508
592	2	f	2	1	1988	150	4.445617512580861
596	6	f	2	3	1988	150	9.365262218832608
598	3	f	2	2	1988	150	1.8198600403863159
600	4	m	2	1	1988	150	-6.444985952440018
601	6	m	2	2	1988	150	-6.424886280564135
603	0	f	0	1	1988	150	9.036361256735907
605	0	m	0	2	1988	150	-7.149099130638902
612	1	m	0	3	1988	150	-1.1579648476447026
621	2	m	0	1	1988	150	-6.350759888447766
622	0	f	2	3	1988	150	3.196447809294659
631	6	m	0	3	1988	150	-2.7785299066657085
644	0	m	1	2	1988	150	-5.840425631784883
650	0	m	0	3	1988	150	-10.966058326103454
653	2	f	0	2	1988	150	5.58116258091531
658	2	f	0	3	1988	150	0.5680400693291812
661	3	f	2	1	1988	150	2.7999487337408286
664	0	m	2	3	1988	150	NA
671	8	f	2	1	1988	150	5.196584877195488
674	1	f	2	1	1988	150	6.4148846779939195
676	7	f	0	1	1988	150	6.944496811732999
686	0	m	0	3	1988	150	-9.547090755484138
696	0	m	0	3	1988	150	-4.1403066784870255
701	6	f	0	2	1988	150	5.980776547538163
712	3	m	2	3	1988	150	-0.5182534358376432
723	7	f	2	3	1988	150	7.211387224513053
737	1	m	0	1	1988	150	-7.877889219437979
744	5	m	2	2	1988	150	-5.47320410955484
749	5	f	1	2	1988	150	5.4276968755110655
751	6	f	1	2	1988	150	5.398385296287064
758	0	f	1	3	1988	150	0.7311504512459801
763	6	m	2	3	1988	150	-7.075573603468609
764	5	f	0	2	1988	150	6.513548363495828
771	2	m	0	2	1988	150	-11.610986258688069
776	5	m	2	1	1988	150	-7.5018364479897075
778	7	m	1	1	1988	150	2.703286366041569
788	0	m	1	1	1988	150	-7.988613981602832
800	3	f	0	1	1988	150	5.590345890688647
803	3	m	0	3	1988	150	-9.833032825976193
806	3	m	2	2	1988	150	-7.008969068051275
820	3	m	2	1	1988	150	-3.409090458531822
825	1	f	2	3	1988	150	1.1292348097842027
826	4	m	0	3	1988	150	-4.830654613777861
833	1	f	2	1	1988	150	7.951802165108439
838	6	m	0	1	1988	150	-7.012829344610478
846	0	f	2	2	1988	150	3.1289172217423746
848	1	f	2	3	1988	150	8.35590194766102
851	4	f	2	2	1988	150	8.963731637019325
854	1	m	0	1	1988	150	-7.696238405194065
861	1	m	0	1	1988	150	-3.7620550934375108
863	7	m	2	1	1988	150	-5.601452343223056
875	3	m	2	1	1988	150	-0.9071470070366869
877	5	f	0	3	1988	150	5.990416389871559
878	6	f	1	2	1988	150	4.924660165268818
880	6	f	2	3	1988	150	5.83127472735418
883	7	m	1	3	1988	150	-6.721854187824472
884	0	f	1	2	1988	150	2.193053066687225
886	3	f	0	1	1988	150	3.9224359056475864
889	0	m	0	1	1988	150	-4.225841298697182
890	4	m	0	1	1988	150	0.05785063387236028
899	5	f	2	2	1988	150	4.527698825130011
905	0	f	0	2	1988	150	NA
3	5	f	0	1	1989	153	-0.9868441601779678
4	5	m	2	3	1989	153	-3.788899424471488
7	9	m	0	3	1989	153	-3.531494260523508
19	2	f	1	3	1989	153	2.475717977100387
26	0	m	0	1	1989	153	-11.119030496350401
34	5	m	2	3	1989	153	-6.039311064125048
37	1	m	2	3	1989	153	-3.6646764300424515
42	3	m	0	1	1989	153	-9.096426364990544
45	1	m	2	1	1989	153	NA
48	6	m	0	2	1989	153	NA
49	7	m	0	1	1989	153	-3.271602171346903
54	3	m	1	1	1989	153	-10.841675001609328
59	9	f	1	3	1989	153	4.731983975024112
60	0	m	1	2	1989	153	-1.4122864515383056
73	4	m	2	2	1989	153	1.2555139606864407
80	7	m	1	3	1989	153	NA
83	1	f	0	2	1989	153	6.960109749461179
98	0	f	0	1	1989	153	7.301857677186554
103	3	f	1	3	1989	153	7.974798158814867
104	0	f	0	3	1989	153	4.512308582584966
108	2	m	1	3	1989	153	-6.8188285354784295
109	8	f	2	3	1989	153	6.307339155296682
110	0	f	0	2	1989	153	8.056253068605566
114	4	m	2	3	1989	153	-5.789158455850236
122	4	f	0	2	1989	153	4.090040736415193
131	9	f	2	2	1989	153	5.717323117351062
137	3	f	1	1	1989	153	6.990335858187544
140	6	m	2	3	1989	153	-3.4069593127661477
144	4	f	2	2	1989	153	2.0425103342754642
145	8	m	1	2	1989	153	-4.081520821253884
149	2	m	2	2	1989	153	-5.284360752968264
150	9	m	2	3	1989	153	-6.013183488277735
157	0	f	1	1	1989	153	1.3115660237428814
167	2	m	2	3	1989	153	-8.659775895854365
168	4	m	0	3	1989	153	-8.935549628329667
170	9	f	1	2	1989	153	2.1598811521753
174	3	m	1	3	1989	153	-3.727754231986645
186	4	m	1	2	1989	153	-1.4836191716290272
187	4	m	2	1	1989	153	-5.134220671161851
197	3	f	0	3	1989	153	5.099547723028102
200	8	f	1	1	1989	153	8.279414499899781
201	2	f	2	2	1989	153	6.017858974453626
203	2	f	0	3	1989	153	NA
224	8	f	1	1	1989	153	5.811293716488737
227	3	f	2	1	1989	153	5.103130931637326
231	0	m	1	3	1989	153	-10.617946835332491
232	6	f	0	2	1989	153	NA
243	9	m	1	3	1989	153	NA
244	7	f	0	2	1989	153	7.224538015071627
257	6	m	2	2	1989	153	-1.1171313853176605
267	7	f	2	3	1989	153	9.150835210434726
273	4	m	0	3	1989	153	-5.661057313505651
279	6	f	1	1	1989	153	1.9045994173301324
293	6	f	2	2	1989	153	2.983272660968883
294	8	f	0	3	1989	153	10.407720179062826
297	7	f	2	2	1989	153	6.801995493684468
305	0	f	1	3	1989	153	-0.27441420648364556
309	6	f	2	2	1989	153	7.789269392880182
334	9	f	2	1	1989	153	NA
344	2	m	2	3	1989	153	-5.81344964999635
346	8	f	2	3	1989	153	5.510683628040552
349	7	f	2	3	1989	153	8.624391609004125
350	3	f	0	2	1989	153	6.808082080348761
353	5	m	1	3	1989	153	-4.39811472390023
356	3	f	1	1	1989	153	3.2644229409215093
359	1	f	1	3	1989	153	5.992787361890769
361	1	f	0	3	1989	153	-3.4086232811394557
368	5	f	2	2	1989	153	6.774635152941817
385	1	m	0	1	1989	153	-8.995582284274949
387	3	m	2	2	1989	153	NA
391	4	m	2	3	1989	153	-6.282769565452255
394	3	m	2	3	1989	153	-3.9971730181118907
400	1	f	2	3	1989	153	3.145534394703062
401	6	f	0	1	1989	153	5.778896588069166
403	4	m	2	1	1989	153	-6.772831033662485
404	4	f	2	1	1989	153	6.466753907242331
410	6	m	0	2	1989	153	-5.357928429999186
411	7	m	0	3	1989	153	-3.626777578988312
425	3	f	2	2	1989	153	NA
433	7	m	1	1	1989	153	-6.326165288410621
436	1	m	0	2	1989	153	-5.444373074817607
437	8	m	0	3	1989	153	-7.145910872588882
443	2	m	1	1	1989	153	-7.581403325322949
450	0	m	1	3	1989	153	-7.011632524600881
451	8	f	2	1	1989	153	9.951376891029723
458	6	m	0	3	1989	153	-3.928470854208537
460	2	f	1	3	1989	153	5.97988034720242
471	2	f	2	3	1989	153	2.215432799634609
477	1	f	1	2	1989	153	3.957718263986381
481	0	f	1	2	1989	153	3.2019947364714154
487	8	m	2	1	1989	153	NA
500	6	m	2	1	1989	153	0.4999460156481998
502	5	m	2	3	1989	153	-1.9080964041941297
515	9	f	2	1	1989	153	6.5613395804681005
517	4	f	2	2	1989	153	3.985940501091602
523	6	f	0	1	1989	153	1.523575181857383
524	5	f	2	2	1989	153	8.664850245491667
527	1	f	1	1	1989	153	1.4531538155342474
528	0	f	1	1	1989	153	NA
532	1	m	0	2	1989	153	-8.763918394720717
534	4	f	2	1	1989	153	NA
537	9	m	0	1	1989	153	-4.011622700964382
539	2	m	2	3	1989	153	-7.739086849859426
546	5	m	0	3	1989	153	-5.835316119668369
550	0	f	0	1	1989	153	3.4283882849986487
562	1	m	0	3	1989	153	-3.4508812479700777
569	6	f	0	2	1989	153	7.725498469515532
572	0	f	2	3	1989	153	8.842930537837871
573	5	m	0	1	1989	153	-6.390442761925953
576	9	f	0	1	1989	153	10.722123152723112
592	3	f	0	1	1989	153	3.2022445616694446
596	7	f	0	3	1989	153	7.1192680155618024
598	4	f	2	2	1989	153	5.097343891214101
600	5	m	0	1	1989	153	-5.764027729341658
601	7	m	2	2	1989	153	NA
603	1	f	0	1	1989	153	7.119796850287301
605	1	m	0	2	1989	153	-4.513870192711584
621	3	m	2	1	1989	153	-7.436723097837597
629	0	f	0	1	1989	153	2.855038654799421
631	7	m	1	3	1989	153	-5.773342120912391
644	1	m	1	2	1989	153	-6.940982824927236
650	1	m	0	3	1989	153	-8.710109937523995
653	3	f	0	2	1989	153	1.9711970807157817
655	0	f	1	3	1989	153	4.954126961737485
658	3	f	2	3	1989	153	4.088235579997093
661	4	f	1	1	1989	153	0.864131079639964
664	1	m	2	3	1989	153	-2.096224672731138
671	9	f	0	1	1989	153	5.227339478711939
674	2	f	0	1	1989	153	4.15803528491156
676	8	f	0	1	1989	153	8.05338379226158
677	0	f	1	2	1989	153	3.676704786104636
686	1	m	1	3	1989	153	-5.902238350135862
696	1	m	2	3	1989	153	NA
701	7	f	0	2	1989	153	8.969600183758118
704	0	f	2	3	1989	153	0.9650474804477259
707	0	f	1	2	1989	153	NA
712	4	m	0	3	1989	153	-5.729789401159966
719	0	m	1	3	1989	153	-10.582679110573839
723	8	f	0	3	1989	153	8.571013507638657
737	2	m	1	1	1989	153	-10.279996848682568
740	0	f	0	3	1989	153	3.0456587980968606
744	6	m	0	2	1989	153	NA
749	6	f	1	2	1989	153	7.403671707744062
751	7	f	0	2	1989	153	5.008984068232823
758	1	f	0	3	1989	153	4.00169989315962
763	7	m	1	3	1989	153	-0.05146076956632989
764	6	f	1	2	1989	153	4.550978592266372
776	6	m	1	1	1989	153	-5.668879297438927
778	8	m	0	1	1989	153	-3.806165021516723
788	1	m	1	1	1989	153	-6.3034723045787695
800	4	f	0	1	1989	153	5.584728967124365
806	4	m	1	2	1989	153	-7.13958842965341
812	0	m	1	2	1989	153	-3.910362064011079
820	4	m	2	1	1989	153	-10.934734014576748
825	2	f	2	3	1989	153	2.825785725698158
826	5	m	2	3	1989	153	-2.7414765222999473
846	1	f	2	2	1989	153	6.566578260928701
848	2	f	1	3	1989	153	3.5210386751549296
851	5	f	2	2	1989	153	6.940284973162377
854	2	m	2	1	1989	153	NA
861	2	m	1	1	1989	153	-7.573724260634966
863	8	m	2	1	1989	153	-4.784425734602825
875	4	m	0	1	1989	153	-6.130062946442019
877	6	f	0	3	1989	153	7.292989876121397
878	7	f	0	2	1989	153	4.1260458463845495
880	7	f	1	3	1989	153	6.565558772103788
883	8	m	0	3	1989	153	-3.2002767569081385
884	1	f	2	2	1989	153	3.6375120492037425
886	4	f	0	1	1989	153	6.0374812282531805
890	5	m	2	1	1989	153	-8.055653589765003
899	6	f	1	2	1989	153	9.89237966711771
905	1	f	1	2	1989	153	NA
3	6	f	1	1	1990	144	5.343604240041697
4	6	m	2	3	1990	144	-4.441998727203106
7	10	m	1	3	1990	144	-1.2924188912712025
19	3	f	2	3	1990	144	3.294660680744345
26	1	m	2	1	1990	144	-6.35725995779655
31	0	m	0	3	1990	144	-5.925151628837964
34	6	m	2	3	1990	144	-1.5485463876195127
37	2	m	1	3	1990	144	-3.901882125802565
42	4	m	2	1	1990	144	-2.2099606694938148
45	2	m	2	1	1990	144	-4.429306836353822
48	7	m	1	2	1990	144	1.0239300437066559
49	8	m	2	1	1990	144	NA
54	4	m	0	1	1990	144	-5.0257635343613565
59	10	f	2	3	1990	144	8.942016696214909
60	1	m	0	2	1990	144	-4.571406711352459
73	5	m	1	2	1990	144	-5.044607113186635
80	8	m	0	3	1990	144	-3.031964206982366
83	2	f	1	2	1990	144	7.739736930759135
91	0	m	1	2	1990	144	-8.635000327146573
94	0	m	0	1	1990	144	-11.357402039673303
98	1	f	1	1	1990	144	0.4379742233682909
103	4	f	1	3	1990	144	2.727006777256869
104	1	f	2	3	1990	144	NA
105	0	f	0	1	1990	144	2.133565138922222
108	3	m	1	3	1990	144	-9.415172681355804
109	9	f	2	3	1990	144	9.353012525895222
110	1	f	1	2	1990	144	2.2260852635568433
122	5	f	2	2	1990	144	1.2972474133143668
131	10	f	1	2	1990	144	12.169601760992627
132	0	f	2	2	1990	144	4.122182136216264
137	4	f	0	1	1990	144	4.8212244207480985
140	7	m	2	3	1990	144	-6.49640172323958
145	9	m	1	2	1990	144	NA
149	3	m	0	2	1990	144	-3.872529034120711
150	10	m	0	3	1990	144	-4.728594900794153
157	1	f	0	1	1990	144	4.3602911729726905
167	3	m	1	3	1990	144	-5.602226029757553
168	5	m	0	3	1990	144	-7.800056676238043
170	10	f	2	2	1990	144	4.872229804575131
174	4	m	2	3	1990	144	-4.229744229103609
186	5	m	2	2	1990	144	-8.258905424870944
187	5	m	0	1	1990	144	-6.819023147165469
194	0	m	1	2	1990	144	-7.382452147321615
197	4	f	0	3	1990	144	7.753127182832458
200	9	f	2	1	1990	144	NA
201	3	f	2	2	1990	144	4.075106837574292
203	3	f	0	3	1990	144	NA
214	0	f	2	1	1990	144	0.853714110456545
227	4	f	2	1	1990	144	2.8697643567978544
231	1	m	2	3	1990	144	-12.033525309329212
232	7	f	1	2	1990	144	7.720459476656157
243	10	m	2	3	1990	144	NA
244	8	f	2	2	1990	144	7.666430287164358
267	8	f	1	3	1990	144	6.138008228162656
273	5	m	1	3	1990	144	-12.563919723722412
279	7	f	1	1	1990	144	6.6702925524977035
293	7	f	1	2	1990	144	5.390642886660831
294	9	f	0	3	1990	144	5.071135597625517
297	8	f	1	2	1990	144	7.632372444122901
298	0	m	1	2	1990	144	-6.202339356753987
303	0	f	2	1	1990	144	3.327750165938312
305	1	f	0	3	1990	144	0.05565421283974231
309	7	f	2	2	1990	144	9.561943065537076
311	0	m	2	3	1990	144	-7.848345489015124
313	0	m	2	2	1990	144	-6.787463215694098
322	0	f	0	3	1990	144	5.089399611204413
334	10	f	2	1	1990	144	7.038275819542312
344	3	m	1	3	1990	144	-2.776243552205604
349	8	f	0	3	1990	144	8.264880386132203
350	4	f	2	2	1990	144	1.2268860756641473
353	6	m	0	3	1990	144	-6.363592937140256
356	4	f	0	1	1990	144	2.782646736704802
359	2	f	1	3	1990	144	2.712287425158055
361	2	f	2	3	1990	144	3.8250160810469733
368	6	f	0	2	1990	144	2.202446778150083
385	2	m	2	1	1990	144	-8.347613811909545
387	4	m	0	2	1990	144	-1.4518093434833066
390	0	f	0	1	1990	144	-0.9993996589568671
391	5	m	0	3	1990	144	-6.923894472008277
394	4	m	0	3	1990	144	-9.726478620382542
400	2	f	0	3	1990	144	-2.711814676335781
401	7	f	0	1	1990	144	9.149901548198606
403	5	m	1	1	1990	144	-4.341959183839212
404	5	f	0	1	1990	144	5.255777693972245
410	7	m	2	2	1990	144	-4.557925304103114
411	8	m	1	3	1990	144	-0.8664456103447833
425	4	f	1	2	1990	144	1.7791437721859844
433	8	m	2	1	1990	144	-8.689501850577154
436	2	m	1	2	1990	144	-7.650710002739759
437	9	m	0	3	1990	144	-2.2499103246247882
443	3	m	1	1	1990	144	-11.671819540471894
446	0	m	1	2	1990	144	-11.261119683612252
450	1	m	0	3	1990	144	-9.108190848865275
451	9	f	0	1	1990	144	8.698487752698494
458	7	m	2	3	1990	144	-6.0246601589655695
460	3	f	0	3	1990	144	4.561408196976301
471	3	f	2	3	1990	144	NA
477	2	f	0	2	1990	144	4.196590927490935
481	1	f	1	2	1990	144	7.827604081577642
487	9	m	2	1	1990	144	-3.7214424355243114
497	0	m	1	2	1990	144	-3.926021962918773
500	7	m	0	1	1990	144	NA
502	6	m	1	3	1990	144	-2.1791531027466955
517	5	f	2	2	1990	144	4.9786212183417495
523	7	f	2	1	1990	144	5.517377674803171
524	6	f	1	2	1990	144	3.4616084707208215
527	2	f	2	1	1990	144	5.041584282429779
528	1	f	0	1	1990	144	1.2810946571539303
532	2	m	1	2	1990	144	NA
534	5	f	0	1	1990	144	3.1956155956735253
537	10	m	2	1	1990	144	-0.9881532342297368
539	3	m	1	3	1990	144	-6.975797176217619
546	6	m	2	3	1990	144	-4.895598433621315
550	1	f	0	1	1990	144	1.3426544649776946
562	2	m	1	3	1990	144	-7.146071296427421
569	7	f	1	2	1990	144	8.233986184480951
572	1	f	0	3	1990	144	5.123210285662776
573	6	m	1	1	1990	144	-4.514509222167759
580	0	m	2	1	1990	144	-11.53127863893484
592	4	f	0	1	1990	144	10.451387563507527
596	8	f	1	3	1990	144	7.42960810388279
598	5	f	0	2	1990	144	4.029296186548418
600	6	m	1	1	1990	144	-3.1851988750845646
601	8	m	1	2	1990	144	-4.944068343005357
603	2	f	0	1	1990	144	8.895061332251924
605	2	m	0	2	1990	144	-9.320221379216582
